user_id,source_event_id,split_name,timestamp,positive_item_id,candidate_item_id,candidate_title,candidate_popularity_group,label,num_candidates,base_rank,base_relevance,wins,losses,comparisons,comparison_weight_sum,pairwise_score,prior_score,final_score,uncertainty,uncertainty_confidence,matched_uncertainty,aggregation_variant,prior_weight,loss_weight,score_scale,pairwise_pair_count,pairwise_pair_coverage_rate,pairwise_supported_candidate_fraction,pairwise_avg_reliability_weight,pairwise_parse_success_rate,pairwise_accuracy,event_uncertainty_coverage_rate,uncertainty_source,pairwise_rank
AE2EQO56YQFWI4O773ECXBZWUC5A,AE2EQO56YQFWI4O773ECXBZWUC5A::1466184375000000000,test,2016-06-17 17:26:15.000,B00AWE09Z0,038534645X,Scrum: The Art of Doing Twice the Work in Half the Time,tail,0,6,4,0.5,0.0,0.0,0,0.0,0.0,0.1,0.1,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.9314318404999999,1.0,1.0,1.0,pointwise_calibrated,5
AE2EQO56YQFWI4O773ECXBZWUC5A,AE2EQO56YQFWI4O773ECXBZWUC5A::1466184375000000000,test,2016-06-17 17:26:15.000,B00AWE09Z0,0152019383,I Want to Be a Fashion Designer,tail,0,6,5,0.3333333333333333,0.0,0.9314318404999999,1,0.9314318404999999,-0.9314318404999999,0.06666666666666667,-0.8647651738333333,0.0732265446,0.9267734554,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.9314318404999999,1.0,1.0,1.0,pointwise_calibrated,6
AE2K4YVSFVAZLKIPOZZ7AGYH2IGA,AE2K4YVSFVAZLKIPOZZ7AGYH2IGA::1635252852350000000,test,2021-10-26 12:54:12.350,B00AYJJF4O,B00AYJJF4O,The Change (Unbounded Series Book 1),head,1,6,1,1.0,0.8453879405333333,0.0,1,0.8453879405333333,0.8453879405333333,0.2,1.0453879405333333,0.15461205946666667,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,1.0,0.0,pointwise_calibrated,1
AE2K4YVSFVAZLKIPOZZ7AGYH2IGA,AE2K4YVSFVAZLKIPOZZ7AGYH2IGA::1635252852350000000,test,2021-10-26 12:54:12.350,B00AYJJF4O,1505887267,The Survivalist (Finest Hour),mid,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,1.0,0.0,pointwise_calibrated,2
AE2K4YVSFVAZLKIPOZZ7AGYH2IGA,AE2K4YVSFVAZLKIPOZZ7AGYH2IGA::1635252852350000000,test,2021-10-26 12:54:12.350,B00AYJJF4O,030681966X,An Improvised Life: A Memoir,tail,0,6,3,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,1.0,0.0,pointwise_calibrated,3
AE2K4YVSFVAZLKIPOZZ7AGYH2IGA,AE2K4YVSFVAZLKIPOZZ7AGYH2IGA::1635252852350000000,test,2021-10-26 12:54:12.350,B00AYJJF4O,0195097335,Myself When I am Real: The Life and Music of Charles Mingus,tail,0,6,4,0.5,0.0,0.0,0,0.0,0.0,0.1,0.1,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,1.0,0.0,pointwise_calibrated,4
AE2K4YVSFVAZLKIPOZZ7AGYH2IGA,AE2K4YVSFVAZLKIPOZZ7AGYH2IGA::1635252852350000000,test,2021-10-26 12:54:12.350,B00AYJJF4O,0195141229,The Voice of Reason: Fundamentals of Critical Thinking,tail,0,6,6,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,1.0,0.0,pointwise_calibrated,5
AE2K4YVSFVAZLKIPOZZ7AGYH2IGA,AE2K4YVSFVAZLKIPOZZ7AGYH2IGA::1635252852350000000,test,2021-10-26 12:54:12.350,B00AYJJF4O,0876592671,"The Complete Book of Rhymes, Songs, Poems, Fingerplays, and Chants (Complete Book Series)",tail,0,6,5,0.3333333333333333,0.0,0.8453879405333333,1,0.8453879405333333,-0.8453879405333333,0.06666666666666667,-0.7787212738666667,0.15461205946666667,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,1.0,0.0,pointwise_calibrated,6
AE2LJNUMTAKQXHP5QM4LK53PNOZQ,AE2LJNUMTAKQXHP5QM4LK53PNOZQ::1562178170235000000,test,2019-07-03 18:22:50.235,0528021044,0440193281,Wilderness: A Novel,tail,0,6,3,0.6666666666666666,0.8453879405333333,0.0,1,0.8453879405333333,0.8453879405333333,0.13333333333333333,0.9787212738666666,0.15461205946666667,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,0.0,0.0,pointwise_calibrated,1
AE2LJNUMTAKQXHP5QM4LK53PNOZQ,AE2LJNUMTAKQXHP5QM4LK53PNOZQ::1562178170235000000,test,2019-07-03 18:22:50.235,0528021044,0805096906,"Katfish (The Creature from My Closet, 4)",tail,0,6,1,1.0,0.0,0.0,0,0.0,0.0,0.2,0.2,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,0.0,0.0,pointwise_calibrated,2
AE2LJNUMTAKQXHP5QM4LK53PNOZQ,AE2LJNUMTAKQXHP5QM4LK53PNOZQ::1562178170235000000,test,2019-07-03 18:22:50.235,0528021044,0743224841,The Lady & Sons Just Desserts: More than 120 Sweet Temptations from Savannah's Favorite Restaurant,tail,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,0.0,0.0,pointwise_calibrated,3
AE2LJNUMTAKQXHP5QM4LK53PNOZQ,AE2LJNUMTAKQXHP5QM4LK53PNOZQ::1562178170235000000,test,2019-07-03 18:22:50.235,0528021044,0671008846,Dark Victory (Star Trek),tail,0,6,4,0.5,0.0,0.0,0,0.0,0.0,0.1,0.1,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,0.0,0.0,pointwise_calibrated,4
AE2LJNUMTAKQXHP5QM4LK53PNOZQ,AE2LJNUMTAKQXHP5QM4LK53PNOZQ::1562178170235000000,test,2019-07-03 18:22:50.235,0528021044,B09P74YCR6,Heretic Spellblade 4,head,0,6,5,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.06666666666666667,0.06666666666666667,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,0.0,0.0,pointwise_calibrated,5
AE2LJNUMTAKQXHP5QM4LK53PNOZQ,AE2LJNUMTAKQXHP5QM4LK53PNOZQ::1562178170235000000,test,2019-07-03 18:22:50.235,0528021044,0528021044,Rand McNally 2020 Large Scale Road Atlas,tail,1,6,6,0.16666666666666666,0.0,0.8453879405333333,1,0.8453879405333333,-0.8453879405333333,0.03333333333333333,-0.8120546072,0.15461205946666667,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,0.0,0.0,pointwise_calibrated,6
AE3267HTZZQWH6RK2M4EFPQFVBSQ,AE3267HTZZQWH6RK2M4EFPQFVBSQ::1480103585000000000,test,2016-11-25 19:53:05.000,0991299221,0991299221,The PowerScore LSAT Logical Reasoning Bible,mid,1,6,4,0.5,0.87951575995,0.0,1,0.87951575995,0.87951575995,0.1,0.97951575995,0.1677419355,0.8322580645000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,1
AE3267HTZZQWH6RK2M4EFPQFVBSQ,AE3267HTZZQWH6RK2M4EFPQFVBSQ::1480103585000000000,test,2016-11-25 19:53:05.000,0991299221,B07H2ML6LB,Her Final Confession: An absolutely addictive crime fiction novel (Detective Josie Quinn Book 4),head,0,6,1,1.0,0.0,0.0,0,0.0,0.0,0.2,0.2,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,2
AE3267HTZZQWH6RK2M4EFPQFVBSQ,AE3267HTZZQWH6RK2M4EFPQFVBSQ::1480103585000000000,test,2016-11-25 19:53:05.000,0991299221,0525646442,Mr. Lemoncello's All-Star Breakout Game (Mr. Lemoncello's Library),tail,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,3
AE3267HTZZQWH6RK2M4EFPQFVBSQ,AE3267HTZZQWH6RK2M4EFPQFVBSQ::1480103585000000000,test,2016-11-25 19:53:05.000,0991299221,1476766231,unPHILtered: The Way I See It,mid,0,6,5,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.06666666666666667,0.06666666666666667,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,4
AE3267HTZZQWH6RK2M4EFPQFVBSQ,AE3267HTZZQWH6RK2M4EFPQFVBSQ::1480103585000000000,test,2016-11-25 19:53:05.000,0991299221,1605944319,The Busy Brides Bible for Planning a Fabulous Wedding Without the Expensive Cost of a Wedding Planner,mid,0,6,6,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,5
AE3267HTZZQWH6RK2M4EFPQFVBSQ,AE3267HTZZQWH6RK2M4EFPQFVBSQ::1480103585000000000,test,2016-11-25 19:53:05.000,0991299221,1846432758,Waiting for Baby,mid,0,6,3,0.6666666666666666,0.0,0.87951575995,1,0.87951575995,-0.87951575995,0.13333333333333333,-0.7461824266166667,0.0732265446,0.9267734554,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,6
AE35M24I6JTGAPGJ6SPGEQYLD3SQ,AE35M24I6JTGAPGJ6SPGEQYLD3SQ::1438833022000000000,test,2015-08-06 03:50:22.000,1401235425,1401235425,Batman 1: The Court of Owls,mid,1,6,1,1.0,0.9360902256,0.0,1,0.9360902256,0.9360902256,0.2,1.1360902256,0.06390977440000001,0.9360902256,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.9360902256,1.0,1.0,1.0,pointwise_calibrated,1
AE35M24I6JTGAPGJ6SPGEQYLD3SQ,AE35M24I6JTGAPGJ6SPGEQYLD3SQ::1438833022000000000,test,2015-08-06 03:50:22.000,1401235425,B0BMDQ1HGG,Delicate Dame (Adair Legacy),head,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.9360902256,1.0,1.0,1.0,pointwise_calibrated,2
AE35M24I6JTGAPGJ6SPGEQYLD3SQ,AE35M24I6JTGAPGJ6SPGEQYLD3SQ::1438833022000000000,test,2015-08-06 03:50:22.000,1401235425,0553347594,McDonald's: Behind The Arches,tail,0,6,4,0.5,0.0,0.0,0,0.0,0.0,0.1,0.1,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.9360902256,1.0,1.0,1.0,pointwise_calibrated,3
AE35M24I6JTGAPGJ6SPGEQYLD3SQ,AE35M24I6JTGAPGJ6SPGEQYLD3SQ::1438833022000000000,test,2015-08-06 03:50:22.000,1401235425,037586878X,The Girl Who Wouldn't Brush Her Hair,tail,0,6,5,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.06666666666666667,0.06666666666666667,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.9360902256,1.0,1.0,1.0,pointwise_calibrated,4
AE35M24I6JTGAPGJ6SPGEQYLD3SQ,AE35M24I6JTGAPGJ6SPGEQYLD3SQ::1438833022000000000,test,2015-08-06 03:50:22.000,1401235425,1933988169,LINQ in Action,mid,0,6,6,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.9360902256,1.0,1.0,1.0,pointwise_calibrated,5
AE35M24I6JTGAPGJ6SPGEQYLD3SQ,AE35M24I6JTGAPGJ6SPGEQYLD3SQ::1438833022000000000,test,2015-08-06 03:50:22.000,1401235425,0060883448,Mozart: A Life,tail,0,6,3,0.6666666666666666,0.0,0.9360902256,1,0.9360902256,-0.9360902256,0.13333333333333333,-0.8027568922666667,0.06390977440000001,0.9360902256,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.9360902256,1.0,1.0,1.0,pointwise_calibrated,6
AE3ASZJAJKNLNFGB4ER3W4HLEPHQ,AE3ASZJAJKNLNFGB4ER3W4HLEPHQ::1634323278062000000,test,2021-10-15 18:41:18.062,0593125150,0593125150,There's a Witch in Your Book (Who's In Your Book?),tail,1,6,6,0.16666666666666666,0.87951575995,0.0,1,0.87951575995,0.87951575995,0.03333333333333333,0.9128490932833333,0.0732265446,0.9267734554,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,1
AE3ASZJAJKNLNFGB4ER3W4HLEPHQ,AE3ASZJAJKNLNFGB4ER3W4HLEPHQ::1634323278062000000,test,2021-10-15 18:41:18.062,0593125150,1476712042,Beautiful Disaster: A Novel (Beautiful Disaster Series),mid,0,6,1,1.0,0.0,0.0,0,0.0,0.0,0.2,0.2,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,2
AE3ASZJAJKNLNFGB4ER3W4HLEPHQ,AE3ASZJAJKNLNFGB4ER3W4HLEPHQ::1634323278062000000,test,2021-10-15 18:41:18.062,0593125150,0425260518,The Lost Fleet: Beyond the Frontier: Guardian,tail,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,3
AE3ASZJAJKNLNFGB4ER3W4HLEPHQ,AE3ASZJAJKNLNFGB4ER3W4HLEPHQ::1634323278062000000,test,2021-10-15 18:41:18.062,0593125150,0989802574,The Atcho Conspiracy: An Atcho International Spy Thriller,mid,0,6,3,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,4
AE3ASZJAJKNLNFGB4ER3W4HLEPHQ,AE3ASZJAJKNLNFGB4ER3W4HLEPHQ::1634323278062000000,test,2021-10-15 18:41:18.062,0593125150,0375870644,The Fourteenth Goldfish,tail,0,6,5,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.06666666666666667,0.06666666666666667,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,5
AE3ASZJAJKNLNFGB4ER3W4HLEPHQ,AE3ASZJAJKNLNFGB4ER3W4HLEPHQ::1634323278062000000,test,2021-10-15 18:41:18.062,0593125150,1426214987,Great Moments in Chocolate History: With 20 Classic Recipes From Around the World,mid,0,6,4,0.5,0.0,0.87951575995,1,0.87951575995,-0.87951575995,0.1,-0.77951575995,0.1677419355,0.8322580645000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.87951575995,1.0,1.0,1.0,pointwise_calibrated,6
AE3IHUKVHQZWCESERIHRJWADJQRA,AE3IHUKVHQZWCESERIHRJWADJQRA::1465656564000000000,test,2016-06-11 14:49:24.000,B018KTWEHO,B018KTWEHO,On the Run (Lethal in Love Book 1),head,1,6,1,1.0,0.8434345209,0.0,1,0.8434345209,0.8434345209,0.2,1.0434345209,0.2492211838,0.7507788162,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8434345209,1.0,1.0,1.0,pointwise_calibrated,1
AE3IHUKVHQZWCESERIHRJWADJQRA,AE3IHUKVHQZWCESERIHRJWADJQRA::1465656564000000000,test,2016-06-11 14:49:24.000,B018KTWEHO,0440226430,Summer Sisters: A Novel,tail,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8434345209,1.0,1.0,1.0,pointwise_calibrated,2
AE3IHUKVHQZWCESERIHRJWADJQRA,AE3IHUKVHQZWCESERIHRJWADJQRA::1465656564000000000,test,2016-06-11 14:49:24.000,B018KTWEHO,1517006937,The Conception,mid,0,6,3,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8434345209,1.0,1.0,1.0,pointwise_calibrated,3
AE3IHUKVHQZWCESERIHRJWADJQRA,AE3IHUKVHQZWCESERIHRJWADJQRA::1465656564000000000,test,2016-06-11 14:49:24.000,B018KTWEHO,1537793403,Halloween Coloring Book. Grayscale: Coloring Book for Adults,mid,0,6,4,0.5,0.0,0.0,0,0.0,0.0,0.1,0.1,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8434345209,1.0,1.0,1.0,pointwise_calibrated,4
AE3IHUKVHQZWCESERIHRJWADJQRA,AE3IHUKVHQZWCESERIHRJWADJQRA::1465656564000000000,test,2016-06-11 14:49:24.000,B018KTWEHO,1634509803,Short Order Dad: One Guy's Guide to Making Food Fun and Hassle-Free,mid,0,6,5,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.06666666666666667,0.06666666666666667,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8434345209,1.0,1.0,1.0,pointwise_calibrated,5
AE3IHUKVHQZWCESERIHRJWADJQRA,AE3IHUKVHQZWCESERIHRJWADJQRA::1465656564000000000,test,2016-06-11 14:49:24.000,B018KTWEHO,0452274362,The Basic Darkroom Book: compl GT Processing ptg Color Black White photogs for Beginners thru Experts,tail,0,6,6,0.16666666666666666,0.0,0.8434345209,1,0.8434345209,-0.8434345209,0.03333333333333333,-0.8101011875666667,0.06390977440000001,0.9360902256,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8434345209,1.0,1.0,1.0,pointwise_calibrated,6
AE3KDCFXLWFFI23INVT776VG7DAQ,AE3KDCFXLWFFI23INVT776VG7DAQ::1600551833137000000,test,2020-09-19 21:43:53.137,B07PJKBZDH,B07PJKBZDH,Nine Elms: A Kate Marshall Thriller,head,1,6,1,1.0,0.8453879405333333,0.0,1,0.8453879405333333,0.8453879405333333,0.2,1.0453879405333333,0.15461205946666667,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,1.0,0.0,pointwise_calibrated,1
AE3KDCFXLWFFI23INVT776VG7DAQ,AE3KDCFXLWFFI23INVT776VG7DAQ::1600551833137000000,test,2020-09-19 21:43:53.137,B07PJKBZDH,0316219185,"Baptism of Fire (The Witcher, 5)",tail,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,1.0,0.0,pointwise_calibrated,2
AE3KDCFXLWFFI23INVT776VG7DAQ,AE3KDCFXLWFFI23INVT776VG7DAQ::1600551833137000000,test,2020-09-19 21:43:53.137,B07PJKBZDH,0743284038,INXS: Story to Story: The Official Autobiography,tail,0,6,3,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,1.0,0.0,pointwise_calibrated,3
AE3KDCFXLWFFI23INVT776VG7DAQ,AE3KDCFXLWFFI23INVT776VG7DAQ::1600551833137000000,test,2020-09-19 21:43:53.137,B07PJKBZDH,0967174805,Stranger in the Woods: A Photographic Fantasy,tail,0,6,4,0.5,0.0,0.0,0,0.0,0.0,0.1,0.1,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,1.0,0.0,pointwise_calibrated,4
AE3KDCFXLWFFI23INVT776VG7DAQ,AE3KDCFXLWFFI23INVT776VG7DAQ::1600551833137000000,test,2020-09-19 21:43:53.137,B07PJKBZDH,1909487309,My Life on a Plate: Recipes From Around the World,mid,0,6,6,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.8453879405333333,1.0,1.0,0.0,pointwise_calibrated,5
