user_id,source_event_id,split_name,timestamp,positive_item_id,candidate_item_id,candidate_title,candidate_popularity_group,label,num_candidates,base_rank,base_relevance,wins,losses,comparisons,comparison_weight_sum,pairwise_score,prior_score,final_score,uncertainty,uncertainty_confidence,matched_uncertainty,aggregation_variant,prior_weight,loss_weight,score_scale,pairwise_pair_count,pairwise_pair_coverage_rate,pairwise_supported_candidate_fraction,pairwise_avg_reliability_weight,pairwise_parse_success_rate,pairwise_accuracy,event_uncertainty_coverage_rate,uncertainty_source,pairwise_rank
AE26WE7NX7WR6EA6TGXKENGF7KRA,AE26WE7NX7WR6EA6TGXKENGF7KRA::1370042082000000000,test,2013-05-31 23:14:42.000,B007PKSN0C,B007PKSN0C,,mid,1,6,3,0.6666666666666666,0.0,0.6943366951000001,1,0.6943366951000001,-0.6943366951000001,0.13333333333333333,-0.5610033617666668,0.3056633049,0.6943366951000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,6
AE2LIW3O3J5S7VS25MQPPWUUPC4Q,AE2LIW3O3J5S7VS25MQPPWUUPC4Q::1676783953633000000,test,2023-02-19 05:19:13.633,B07Z2DZD62,B001AT49HK,Murder Party,mid,0,6,2,0.8333333333333334,0.7195927081223334,0.0,1,0.7195927081223334,0.7195927081223334,0.16666666666666669,0.8862593747890002,0.2804072918776666,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,1
AE2LIW3O3J5S7VS25MQPPWUUPC4Q,AE2LIW3O3J5S7VS25MQPPWUUPC4Q::1676783953633000000,test,2023-02-19 05:19:13.633,B07Z2DZD62,6304711905,,head,0,6,1,1.0,0.0,0.0,0,0.0,0.0,0.2,0.2,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,2
AE2LIW3O3J5S7VS25MQPPWUUPC4Q,AE2LIW3O3J5S7VS25MQPPWUUPC4Q::1676783953633000000,test,2023-02-19 05:19:13.633,B07Z2DZD62,B008H6GHEM,Tombstone,mid,0,6,3,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,3
AE2LIW3O3J5S7VS25MQPPWUUPC4Q,AE2LIW3O3J5S7VS25MQPPWUUPC4Q::1676783953633000000,test,2023-02-19 05:19:13.633,B07Z2DZD62,B0B6VMQ2MF,TÁR,tail,0,6,5,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.06666666666666667,0.06666666666666667,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,4
AE2LIW3O3J5S7VS25MQPPWUUPC4Q,AE2LIW3O3J5S7VS25MQPPWUUPC4Q::1676783953633000000,test,2023-02-19 05:19:13.633,B07Z2DZD62,B009FZHYKU,Disney 4-Movie Collection: Herbie (Love Bug / Herbie Goes Bananas / Herbie Goes To Monte Carlo / Herbie Rides Again),head,0,6,6,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,5
AE2LIW3O3J5S7VS25MQPPWUUPC4Q,AE2LIW3O3J5S7VS25MQPPWUUPC4Q::1676783953633000000,test,2023-02-19 05:19:13.633,B07Z2DZD62,B07Z2DZD62,Rick and Morty,tail,1,6,4,0.5,0.0,0.7195927081223334,1,0.7195927081223334,-0.7195927081223334,0.1,-0.6195927081223335,0.2804072918776666,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,6
AE2NCNGVDPIV5A2SGL2KPES6VZ5A,AE2NCNGVDPIV5A2SGL2KPES6VZ5A::1624559645791000000,test,2021-06-24 18:34:05.791,B008XY0RZI,B005MRUB8C,"Rich Man, Poor Man: The Complete Collection",mid,0,6,4,0.5,0.7195927081223334,0.0,1,0.7195927081223334,0.7195927081223334,0.1,0.8195927081223334,0.2804072918776666,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,1
AE2NCNGVDPIV5A2SGL2KPES6VZ5A,AE2NCNGVDPIV5A2SGL2KPES6VZ5A::1624559645791000000,test,2021-06-24 18:34:05.791,B008XY0RZI,B002JVWQR8,,mid,0,6,1,1.0,0.0,0.0,0,0.0,0.0,0.2,0.2,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,2
AE2NCNGVDPIV5A2SGL2KPES6VZ5A,AE2NCNGVDPIV5A2SGL2KPES6VZ5A::1624559645791000000,test,2021-06-24 18:34:05.791,B008XY0RZI,B01CIPPE28,,head,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,3
AE2NCNGVDPIV5A2SGL2KPES6VZ5A,AE2NCNGVDPIV5A2SGL2KPES6VZ5A::1624559645791000000,test,2021-06-24 18:34:05.791,B008XY0RZI,B00RT7K67E,,head,0,6,3,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,4
AE2NCNGVDPIV5A2SGL2KPES6VZ5A,AE2NCNGVDPIV5A2SGL2KPES6VZ5A::1624559645791000000,test,2021-06-24 18:34:05.791,B008XY0RZI,B00V17N9KE,,tail,0,6,6,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,5
AE2NCNGVDPIV5A2SGL2KPES6VZ5A,AE2NCNGVDPIV5A2SGL2KPES6VZ5A::1624559645791000000,test,2021-06-24 18:34:05.791,B008XY0RZI,B008XY0RZI,,mid,1,6,5,0.3333333333333333,0.0,0.7195927081223334,1,0.7195927081223334,-0.7195927081223334,0.06666666666666667,-0.6529260414556668,0.2804072918776666,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,6
AE2XY5G7E6CNWIBB6LU5LTQX7V6A,AE2XY5G7E6CNWIBB6LU5LTQX7V6A::1656520654292000000,test,2022-06-29 16:37:34.292,B093XZJ4F5,B00L4FQOF0,Magnum P.I.: Season 1,tail,0,6,4,0.5,0.6943366951000001,0.0,1,0.6943366951000001,0.6943366951000001,0.1,0.7943366951,0.3056633049,0.6943366951000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,1
AE2XY5G7E6CNWIBB6LU5LTQX7V6A,AE2XY5G7E6CNWIBB6LU5LTQX7V6A::1656520654292000000,test,2022-06-29 16:37:34.292,B093XZJ4F5,B00005JMHI,What a Way to Go!,head,0,6,1,1.0,0.0,0.0,0,0.0,0.0,0.2,0.2,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,2
AE2XY5G7E6CNWIBB6LU5LTQX7V6A,AE2XY5G7E6CNWIBB6LU5LTQX7V6A::1656520654292000000,test,2022-06-29 16:37:34.292,B093XZJ4F5,B000GRUQLA,,mid,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,3
AE2XY5G7E6CNWIBB6LU5LTQX7V6A,AE2XY5G7E6CNWIBB6LU5LTQX7V6A::1656520654292000000,test,2022-06-29 16:37:34.292,B093XZJ4F5,B00066FB8Y,,head,0,6,3,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,4
AE2XY5G7E6CNWIBB6LU5LTQX7V6A,AE2XY5G7E6CNWIBB6LU5LTQX7V6A::1656520654292000000,test,2022-06-29 16:37:34.292,B093XZJ4F5,B01MD2DQ7V,Treasure Island,tail,0,6,6,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,5
AE2XY5G7E6CNWIBB6LU5LTQX7V6A,AE2XY5G7E6CNWIBB6LU5LTQX7V6A::1656520654292000000,test,2022-06-29 16:37:34.292,B093XZJ4F5,B093XZJ4F5,"Walk On: Metabolism Booster DVD with Jessica Smith, Walking at Home Plus Total Body Circuit Strength Training for Women and Bonus Strong Knees Routine, Beginner, Intermediate Level",tail,1,6,5,0.3333333333333333,0.0,0.6943366951000001,1,0.6943366951000001,-0.6943366951000001,0.06666666666666667,-0.6276700284333334,0.3056633049,0.6943366951000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,6
AE3ETSP4VE537L44KO5GBHUWR2GA,AE3ETSP4VE537L44KO5GBHUWR2GA::1376402278000000000,test,2013-08-13 13:57:58.000,B005F0TGXM,B005F0TGXM,,mid,1,6,4,0.5,0.6943366951000001,0.0,1,0.6943366951000001,0.6943366951000001,0.1,0.7943366951,0.3056633049,0.6943366951000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,1.0,1.0,pointwise_calibrated,1
AE3ETSP4VE537L44KO5GBHUWR2GA,AE3ETSP4VE537L44KO5GBHUWR2GA::1376402278000000000,test,2013-08-13 13:57:58.000,B005F0TGXM,B0002V7U2I,"The 5,000 Fingers of Dr. T",head,0,6,1,1.0,0.0,0.0,0,0.0,0.0,0.2,0.2,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,1.0,1.0,pointwise_calibrated,2
AE3ETSP4VE537L44KO5GBHUWR2GA,AE3ETSP4VE537L44KO5GBHUWR2GA::1376402278000000000,test,2013-08-13 13:57:58.000,B005F0TGXM,B007XF0X9I,Deadliest Catch: Season 7,mid,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,1.0,1.0,pointwise_calibrated,3
AE3ETSP4VE537L44KO5GBHUWR2GA,AE3ETSP4VE537L44KO5GBHUWR2GA::1376402278000000000,test,2013-08-13 13:57:58.000,B005F0TGXM,B000059H74,,head,0,6,3,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,1.0,1.0,pointwise_calibrated,4
AE3ETSP4VE537L44KO5GBHUWR2GA,AE3ETSP4VE537L44KO5GBHUWR2GA::1376402278000000000,test,2013-08-13 13:57:58.000,B005F0TGXM,B09NMDWYDL,The Pirate Movie,tail,0,6,6,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,1.0,1.0,pointwise_calibrated,5
AE3ETSP4VE537L44KO5GBHUWR2GA,AE3ETSP4VE537L44KO5GBHUWR2GA::1376402278000000000,test,2013-08-13 13:57:58.000,B005F0TGXM,B002WG2EW2,National Geographic - Beyond the Movie - Alexander,mid,0,6,5,0.3333333333333333,0.0,0.6943366951000001,1,0.6943366951000001,-0.6943366951000001,0.06666666666666667,-0.6276700284333334,0.3056633049,0.6943366951000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,1.0,1.0,pointwise_calibrated,6
AE3G6KK2EORJX5UGF6NL6GDCTVKQ,AE3G6KK2EORJX5UGF6NL6GDCTVKQ::1497850884420000000,test,2017-06-19 05:41:24.420,B01M5HAAFN,B000P0J08S,Chasing Liberty (DVD) (WS),mid,0,6,4,0.5,0.6943366951000001,0.0,1,0.6943366951000001,0.6943366951000001,0.1,0.7943366951,0.3056633049,0.6943366951000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,1
AE3G6KK2EORJX5UGF6NL6GDCTVKQ,AE3G6KK2EORJX5UGF6NL6GDCTVKQ::1497850884420000000,test,2017-06-19 05:41:24.420,B01M5HAAFN,B005LAIHXQ,"Same Time, Next Year",mid,0,6,1,1.0,0.0,0.0,0,0.0,0.0,0.2,0.2,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,2
AE3G6KK2EORJX5UGF6NL6GDCTVKQ,AE3G6KK2EORJX5UGF6NL6GDCTVKQ::1497850884420000000,test,2017-06-19 05:41:24.420,B01M5HAAFN,B0001IN0MQ,,head,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,3
AE3G6KK2EORJX5UGF6NL6GDCTVKQ,AE3G6KK2EORJX5UGF6NL6GDCTVKQ::1497850884420000000,test,2017-06-19 05:41:24.420,B01M5HAAFN,B0001CNRBG,Soylent Green (DVD),head,0,6,3,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,4
AE3G6KK2EORJX5UGF6NL6GDCTVKQ,AE3G6KK2EORJX5UGF6NL6GDCTVKQ::1497850884420000000,test,2017-06-19 05:41:24.420,B01M5HAAFN,B0016I0AJG,The Triplets of Belleville,mid,0,6,5,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.06666666666666667,0.06666666666666667,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,5
AE3G6KK2EORJX5UGF6NL6GDCTVKQ,AE3G6KK2EORJX5UGF6NL6GDCTVKQ::1497850884420000000,test,2017-06-19 05:41:24.420,B01M5HAAFN,B01M5HAAFN,Prometheus,head,1,6,6,0.16666666666666666,0.0,0.6943366951000001,1,0.6943366951000001,-0.6943366951000001,0.03333333333333333,-0.6610033617666667,0.3056633049,0.6943366951000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,6
AE3OMBRSDC5AMN5QER4M336GEYAQ,AE3OMBRSDC5AMN5QER4M336GEYAQ::1659292465488000000,test,2022-07-31 18:34:25.488,B09KCMQFSJ,B000I9YLWG,Best of Caillou: Caillou Goes to School,mid,0,6,4,0.5,0.6943366951000001,0.0,1,0.6943366951000001,0.6943366951000001,0.1,0.7943366951,0.3056633049,0.6943366951000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,1
AE3OMBRSDC5AMN5QER4M336GEYAQ,AE3OMBRSDC5AMN5QER4M336GEYAQ::1659292465488000000,test,2022-07-31 18:34:25.488,B09KCMQFSJ,B005452D5Q,,mid,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,2
AE3OMBRSDC5AMN5QER4M336GEYAQ,AE3OMBRSDC5AMN5QER4M336GEYAQ::1659292465488000000,test,2022-07-31 18:34:25.488,B09KCMQFSJ,B001B7CNZQ,,mid,0,6,3,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,3
AE3OMBRSDC5AMN5QER4M336GEYAQ,AE3OMBRSDC5AMN5QER4M336GEYAQ::1659292465488000000,test,2022-07-31 18:34:25.488,B09KCMQFSJ,B00ACFL69C,,mid,0,6,5,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.06666666666666667,0.06666666666666667,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,4
AE3OMBRSDC5AMN5QER4M336GEYAQ,AE3OMBRSDC5AMN5QER4M336GEYAQ::1659292465488000000,test,2022-07-31 18:34:25.488,B09KCMQFSJ,B00SY9RAPC,,tail,0,6,6,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,5
AE3OMBRSDC5AMN5QER4M336GEYAQ,AE3OMBRSDC5AMN5QER4M336GEYAQ::1659292465488000000,test,2022-07-31 18:34:25.488,B09KCMQFSJ,B09KCMQFSJ,Barbie in A Christmas Carol,head,1,6,1,1.0,0.0,0.6943366951000001,1,0.6943366951000001,-0.6943366951000001,0.2,-0.49433669510000006,0.3056633049,0.6943366951000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,0.0,1.0,pointwise_calibrated,6
AE3RR5OHXZNWCQFYRCLR3IJYKBPA,AE3RR5OHXZNWCQFYRCLR3IJYKBPA::1427748620000000000,test,2015-03-30 20:50:20.000,B002XXLKL0,B0172TSNO6,Yo Gabba Gabba!: Clubhouse,tail,0,6,5,0.3333333333333333,0.7195927081223334,0.0,1,0.7195927081223334,0.7195927081223334,0.06666666666666667,0.7862593747890001,0.2804072918776666,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,1
AE3RR5OHXZNWCQFYRCLR3IJYKBPA,AE3RR5OHXZNWCQFYRCLR3IJYKBPA::1427748620000000000,test,2015-03-30 20:50:20.000,B002XXLKL0,B0090SI3GQ,,mid,0,6,1,1.0,0.0,0.0,0,0.0,0.0,0.2,0.2,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,2
AE3RR5OHXZNWCQFYRCLR3IJYKBPA,AE3RR5OHXZNWCQFYRCLR3IJYKBPA::1427748620000000000,test,2015-03-30 20:50:20.000,B002XXLKL0,B003DJKZ6E,,mid,0,6,2,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.16666666666666669,0.16666666666666669,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,3
AE3RR5OHXZNWCQFYRCLR3IJYKBPA,AE3RR5OHXZNWCQFYRCLR3IJYKBPA::1427748620000000000,test,2015-03-30 20:50:20.000,B002XXLKL0,B00CDSVZHY,,mid,0,6,4,0.5,0.0,0.0,0,0.0,0.0,0.1,0.1,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,4
AE3RR5OHXZNWCQFYRCLR3IJYKBPA,AE3RR5OHXZNWCQFYRCLR3IJYKBPA::1427748620000000000,test,2015-03-30 20:50:20.000,B002XXLKL0,B07RD7RW59,Captain America: The Winter Soldier,tail,0,6,6,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,5
AE3RR5OHXZNWCQFYRCLR3IJYKBPA,AE3RR5OHXZNWCQFYRCLR3IJYKBPA::1427748620000000000,test,2015-03-30 20:50:20.000,B002XXLKL0,B002XXLKL0,,mid,1,6,3,0.6666666666666666,0.0,0.7195927081223334,1,0.7195927081223334,-0.7195927081223334,0.13333333333333333,-0.5862593747890001,0.2804072918776666,,False,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.7195927081223334,1.0,0.0,0.0,pointwise_calibrated,6
AE3X2LSCV3M46STCIZVEE4XGD7RQ,AE3X2LSCV3M46STCIZVEE4XGD7RQ::1387457414000000000,test,2013-12-19 12:50:14.000,B001EBV0JE,B001EBV0JE,High Noon,mid,1,6,6,0.16666666666666666,0.6943366951000001,0.0,1,0.6943366951000001,0.6943366951000001,0.03333333333333333,0.7276700284333334,0.3056633049,0.6943366951000001,True,weighted_win_count,0.2,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.6943366951000001,1.0,1.0,1.0,pointwise_calibrated,1
